<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2009.08.05	1.07304	1.07828	1.06775	1.07000	34962	0	30
2009.08.06	1.06998	1.07975	1.06763	1.07781	33410	0	30
2009.08.07	1.07781	1.08651	1.07553	1.08107	31248	0	30
2009.08.10	1.08262	1.09276	1.07949	1.08764	31123	0	30
2009.08.11	1.08765	1.10451	1.08643	1.10170	41081	0	30
2009.08.12	1.10176	1.10745	1.08485	1.08865	48587	0	30
2009.08.13	1.08863	1.09075	1.07925	1.08755	45095	0	30
2009.08.14	1.08741	1.10214	1.08130	1.09806	42853	0	30
2009.08.17	1.09936	1.11238	1.09903	1.10712	46226	0	30
2009.08.18	1.10717	1.11058	1.10009	1.10117	44826	0	30
2009.08.19	1.10140	1.11122	1.09394	1.09502	46280	0	30
2009.08.20	1.09505	1.09939	1.08631	1.08798	39044	0	30
2009.08.21	1.08803	1.09420	1.07623	1.08100	37862	0	30
2009.08.24	1.07918	1.08238	1.07253	1.07693	36131	0	30
2009.08.25	1.07690	1.08711	1.07184	1.08610	38283	0	30
2009.08.26	1.08611	1.09992	1.08297	1.09763	38395	0	30
2009.08.27	1.09760	1.10189	1.08308	1.08761	38917	0	30
2009.08.28	1.08753	1.09353	1.07907	1.09160	36126	0	30
2009.08.31	1.09167	1.10909	1.08983	1.09441	35425	0	30
2009.09.01	1.09440	1.10650	1.08720	1.10310	39319	0	30
2009.09.02	1.10310	1.11010	1.10060	1.10470	33732	0	30
2009.09.03	1.10470	1.10730	1.09660	1.10220	31613	0	30
2009.09.04	1.10210	1.10350	1.08230	1.08850	31595	0	30
2009.09.07	1.08620	1.08660	1.07400	1.07720	23330	0	30
2009.09.08	1.07720	1.08200	1.06730	1.07900	34159	0	30
2009.09.09	1.07910	1.08330	1.07450	1.07870	18404	0	30
2009.09.10	1.07880	1.08780	1.07680	1.07770	7854	0	30
2009.09.11	1.07760	1.07910	1.07140	1.07660	7531	0	30
2009.09.14	1.07700	1.09250	1.07690	1.08330	8876	0	30
2009.09.15	1.08320	1.08690	1.07110	1.07260	8180	0	30
2009.09.16	1.07270	1.07350	1.06440	1.06680	8005	0	30
2009.09.17	1.06670	1.06750	1.05900	1.06540	7984	0	30
2009.09.18	1.06530	1.07670	1.06470	1.06900	7432	0	30
2009.09.21	1.07010	1.08520	1.06770	1.07860	7491	0	30
2009.09.22	1.07850	1.07870	1.06590	1.06870	7714	0	30
2009.09.23	1.06880	1.07750	1.06610	1.07660	8533	0	30
2009.09.24	1.07650	1.09460	1.07060	1.08910	9501	0	30
2009.09.25	1.08920	1.09810	1.08590	1.09090	10433	0	30
2009.09.28	1.09140	1.09910	1.08310	1.08530	8348	0	30
2009.09.29	1.08520	1.09230	1.07930	1.08480	9609	0	30
2009.09.30	1.08490	1.08520	1.06700	1.06930	9714	0	30
2009.10.01	1.06900	1.08450	1.06710	1.08360	9302	0	30
2009.10.02	1.08370	1.09570	1.07880	1.07960	8630	0	30
2009.10.05	1.08080	1.08220	1.06930	1.07020	6887	0	30
2009.10.06	1.07010	1.07120	1.05450	1.05920	16472	0	30
2009.10.07	1.05930	1.06480	1.05270	1.06120	7723	0	30
2009.10.08	1.06130	1.06290	1.05040	1.05150	8289	0	30
2009.10.09	1.05170	1.05500	1.04100	1.04200	7992	0	30
2009.10.12	1.04260	1.04510	1.03160	1.03430	5821	0	30
2009.10.13	1.03440	1.03710	1.02660	1.03100	8317	0	30
2009.10.14	1.03110	1.03240	1.02330	1.02450	7963	0	30
2009.10.15	1.02440	1.03690	1.02050	1.03360	8515	0	30
2009.10.16	1.03350	1.04330	1.02870	1.03680	9275	0	30
2009.10.19	1.03920	1.04200	1.02700	1.02740	7581	0	30
2009.10.20	1.02750	1.05250	1.02650	1.04920	9062	0	30
2009.10.21	1.04910	1.05820	1.03770	1.04310	9277	0	30
2009.10.22	1.04330	1.05420	1.04160	1.04680	8547	0	30
2009.10.23	1.04690	1.05430	1.04480	1.05360	8227	0	30
2009.10.26	1.05070	1.06950	1.05000	1.06850	8700	0	30
2009.10.27	1.06840	1.07150	1.06260	1.06420	9135	0	30
2009.10.28	1.06410	1.08120	1.06360	1.08000	9575	0	30
2009.10.29	1.08010	1.08200	1.06540	1.06680	8438	0	30
2009.10.30	1.06681	1.08462	1.06521	1.08450	46300	0	30
2009.10.31	1.08450	1.08450	1.08450	1.08450	1	0	40
2009.11.02	1.08464	1.08503	1.07159	1.07735	48638	0	13
2009.11.03	1.07729	1.08516	1.06507	1.06666	46770	0	17
2009.11.04	1.06667	1.06834	1.05935	1.06226	43562	0	14
2009.11.05	1.06210	1.06809	1.06051	1.06598	40213	0	13
2009.11.06	1.06596	1.07791	1.06081	1.07519	39915	0	14
2009.11.09	1.07322	1.07465	1.05415	1.05581	38916	0	15
2009.11.10	1.05518	1.06055	1.04837	1.05008	38275	0	14
2009.11.11	1.05002	1.05026	1.04318	1.04450	39011	0	18
2009.11.12	1.04448	1.05751	1.04164	1.05535	43597	0	16
2009.11.13	1.05536	1.05659	1.04716	1.05161	38946	0	18
2009.11.16	1.05326	1.05326	1.04259	1.04780	38969	0	18
2009.11.17	1.04798	1.06173	1.04609	1.05148	47601	0	17
2009.11.18	1.05145	1.05813	1.04489	1.05493	40950	0	17
2009.11.19	1.05501	1.06882	1.05458	1.06317	45110	0	16
2009.11.20	1.06310	1.07305	1.06141	1.07043	43664	0	19
2009.11.23	1.07062	1.07063	1.05391	1.05660	42409	0	18
2009.11.24	1.05664	1.06422	1.05603	1.05727	42260	0	15
2009.11.25	1.05726	1.05823	1.04491	1.04550	37952	0	16
2009.11.26	1.04549	1.06194	1.04523	1.05864	29878	0	16
2009.11.27	1.05863	1.07483	1.05860	1.06169	42453	0	19
2009.11.30	1.06010	1.06113	1.05330	1.05608	47472	0	13
2009.12.01	1.05601	1.05773	1.04054	1.04702	40724	0	17
2009.12.02	1.04704	1.05140	1.04313	1.05103	38482	0	13
2009.12.03	1.05101	1.05831	1.04620	1.05730	38035	0	13
2009.12.04	1.05726	1.05949	1.04339	1.05783	42336	0	13
2009.12.07	1.05587	1.06491	1.04827	1.05143	50786	0	14
2009.12.08	1.05146	1.06701	1.04868	1.06328	56734	0	11
2009.12.09	1.06333	1.06609	1.05143	1.05499	45519	0	18
2009.12.10	1.05500	1.05819	1.04777	1.05135	39911	0	30
2009.12.11	1.05130	1.06216	1.04843	1.05994	35982	0	13
2009.12.14	1.06057	1.06615	1.05665	1.05949	39978	0	15
2009.12.15	1.05940	1.06510	1.05523	1.06081	38341	0	15
2009.12.16	1.06080	1.06415	1.05706	1.06140	40494	0	22
2009.12.17	1.06137	1.07449	1.06099	1.07080	44949	0	18
2009.12.18	1.07079	1.07247	1.06284	1.06629	42699	0	18
2009.12.21	1.06781	1.06974	1.05356	1.06310	36820	0	20
2009.12.22	1.06289	1.06331	1.05407	1.05668	37902	0	22
2009.12.23	1.05666	1.05767	1.04696	1.04867	31729	0	18
2009.12.24	1.04874	1.05049	1.04475	1.04963	19415	0	15
2009.12.28	1.04800	1.04997	1.04159	1.04295	24231	0	24
2009.12.29	1.04291	1.04424	1.03649	1.04383	31527	0	20
2009.12.30	1.04378	1.05764	1.04345	1.05494	33079	0	20
2009.12.31	1.05495	1.05496	1.04563	1.04563	25648	0	28
2010.01.04	1.04687	1.05165	1.03507	1.04165	39556	0	15
2010.01.05	1.04162	1.04197	1.03356	1.03874	40320	0	15
2010.01.06	1.03887	1.04080	1.03121	1.03240	39175	0	12
2010.01.07	1.03241	1.03720	1.02910	1.03455	39947	0	18
2010.01.08	1.03451	1.03824	1.02968	1.02972	29040	0	19
2010.01.11	1.03092	1.03424	1.02512	1.03330	38855	0	19
2010.01.12	1.03327	1.04130	1.03126	1.03885	40401	0	20
2010.01.13	1.03885	1.04103	1.02892	1.03040	39962	0	18
2010.01.14	1.03051	1.03211	1.02237	1.02343	37591	0	10
2010.01.15	1.02329	1.03126	1.02321	1.02897	40723	0	17
2010.01.18	1.02970	1.03131	1.02474	1.02614	29257	0	13
2010.01.19	1.02611	1.03462	1.02480	1.03124	42621	0	21
2010.01.20	1.03117	1.04879	1.03095	1.04566	51814	0	20
2010.01.21	1.04565	1.05247	1.04379	1.05149	53812	0	21
2010.01.22	1.05147	1.06012	1.04634	1.05770	51077	0	13
2010.01.25	1.05637	1.06116	1.05319	1.05720	42493	0	16
2010.01.26	1.05722	1.06906	1.05449	1.06261	50297	0	15
2010.01.27	1.06258	1.06866	1.06080	1.06337	43645	0	10
2010.01.28	1.06341	1.06685	1.05555	1.06641	44172	0	10
2010.01.29	1.06645	1.07044	1.06223	1.07030	43908	0	10
2010.02.01	1.06887	1.07201	1.06062	1.06067	41996	0	18
2010.02.02	1.06073	1.06378	1.05646	1.05717	38358	0	12
2010.02.03	1.05717	1.06328	1.05452	1.06156	37208	0	12
2010.02.04	1.06183	1.07510	1.05965	1.07258	40400	0	12
2010.02.05	1.07268	1.07791	1.06435	1.07144	47824	0	12
2010.02.08	1.07019	1.07721	1.06562	1.07609	45410	0	21
2010.02.09	1.07611	1.07613	1.06443	1.06654	55132	0	21
2010.02.10	1.06661	1.07065	1.05972	1.06278	51666	0	20
2010.02.11	1.06265	1.06270	1.04791	1.05016	50807	0	20
2010.02.12	1.05020	1.05775	1.04884	1.05024	51024	0	20
2010.02.15	1.05147	1.05319	1.04625	1.04854	28878	0	10
2010.02.16	1.04876	1.04976	1.04092	1.04400	45394	0	20
2010.02.17	1.04399	1.04700	1.04109	1.04610	45139	0	20
2010.02.18	1.04620	1.05115	1.03965	1.05040	49681	0	12
2010.02.19	1.05033	1.05291	1.03873	1.03906	50842	0	12
2010.02.22	1.03880	1.04399	1.03693	1.04235	41710	0	12
2010.02.23	1.04218	1.05783	1.03805	1.05557	48449	0	12
2010.02.24	1.05551	1.05928	1.05098	1.05338	50248	0	10
2010.02.25	1.05354	1.06792	1.05130	1.06026	47238	0	12
2010.02.26	1.06027	1.06179	1.05102	1.05156	43431	0	10
2010.03.01	1.05191	1.05723	1.04081	1.04111	43835	0	10
2010.03.02	1.04112	1.04419	1.03083	1.03542	46746	0	12
2010.03.03	1.03547	1.03605	1.02737	1.03115	42506	0	10
2010.03.04	1.03115	1.03385	1.02697	1.03062	41757	0	10
2010.03.05	1.03060	1.03310	1.02599	1.02878	36144	0	12
2010.03.08	1.02756	1.02926	1.02501	1.02797	30649	0	12
2010.03.09	1.02779	1.03190	1.02350	1.02644	31794	0	10
2010.03.10	1.02637	1.02916	1.02159	1.02513	27527	0	12
2010.03.11	1.02501	1.03203	1.02276	1.02411	29471	0	12
2010.03.12	1.02407	1.02467	1.01542	1.01915	32323	0	12
2010.03.15	1.01715	1.02311	1.01639	1.01917	34581	0	12
2010.03.16	1.01918	1.02019	1.01326	1.01387	34385	0	12
2010.03.17	1.01390	1.01422	1.00699	1.01055	29743	0	10
2010.03.18	1.01054	1.01503	1.00888	1.01370	30449	0	12
2010.03.19	1.01364	1.01875	1.00608	1.01714	30069	0	12
2010.03.22	1.01631	1.02423	1.01473	1.01784	28227	0	12
2010.03.23	1.01794	1.02278	1.01507	1.01615	29175	0	12
2010.03.24	1.01611	1.02806	1.01567	1.02454	33362	0	12
2010.03.25	1.02453	1.02482	1.01693	1.02456	31025	0	18
2010.03.26	1.02449	1.03020	1.02047	1.02646	34617	0	12
2010.03.29	1.02540	1.02715	1.01754	1.02115	28587	0	16
2010.03.30	1.02094	1.02216	1.01568	1.01961	27908	0	10
2010.03.31	1.01973	1.01978	1.01287	1.01572	35587	0	10
2010.04.01	1.01543	1.01612	1.00660	1.00860	29032	0	12
2010.04.02	1.00857	1.01284	1.00806	1.01095	14788	0	18
2010.04.05	1.00840	1.00891	1.00100	1.00161	20239	0	10
2010.04.06	1.00164	1.00465	0.99871	1.00139	27741	0	12
2010.04.07	1.00125	1.00613	0.99766	1.00513	29357	0	15
2010.04.08	1.00503	1.01038	1.00174	1.00218	28506	0	12
2010.04.09	1.00218	1.00815	0.99906	1.00255	27377	0	12
2010.04.12	1.00451	1.00870	1.00104	1.00281	28476	0	12
2010.04.13	1.00313	1.00644	1.00040	1.00176	26065	0	12
2010.04.14	1.00177	1.00181	0.99524	0.99867	30095	0	12
2010.04.15	0.99867	1.00350	0.99629	1.00190	27637	0	16
2010.04.16	1.00189	1.01615	1.00025	1.01273	35701	0	18
2010.04.19	1.01515	1.02146	1.01355	1.01462	32575	0	13
2010.04.20	1.01470	1.01624	0.99702	0.99836	33334	0	12
2010.04.21	0.99827	1.00125	0.99299	0.99894	33769	0	13
2010.04.22	0.99895	1.00384	0.99598	1.00068	34451	0	13
2010.04.23	1.00060	1.00638	0.99676	0.99888	32713	0	12
2010.04.26	0.99965	1.00222	0.99703	1.00058	28770	0	11
2010.04.27	1.00058	1.01799	0.99994	1.01632	36766	0	13
2010.04.28	1.01630	1.01962	1.00733	1.00956	41914	0	12
2010.04.29	1.00947	1.01122	1.00129	1.00581	34005	0	11
2010.04.30	1.00570	1.01781	1.00151	1.01775	34422	0	12
2010.05.03	1.01613	1.01852	1.01000	1.01030	25811	0	12
2010.05.04	1.01033	1.02559	1.01029	1.02489	35145	0	11
2010.05.05	1.02491	1.03530	1.02313	1.03072	40842	0	12
2010.05.06	1.03057	1.07347	1.02807	1.05231	59032	0	15
2010.05.07	1.05234	1.05694	1.03376	1.04381	66780	0	22
2010.05.10	1.03161	1.03918	1.02090	1.02376	47813	0	16
2010.05.11	1.02370	1.02870	1.01484	1.02014	45250	0	12
2010.05.12	1.02115	1.02455	1.01528	1.01898	40436	0	15
2010.05.13	1.01901	1.02253	1.01095	1.02169	37850	0	12
2010.05.14	1.02166	1.03765	1.02107	1.03549	42557	0	12
2010.05.17	1.03507	1.04375	1.03070	1.03184	94306	0	21
2010.05.18	1.03200	1.04109	1.02455	1.04080	45742	0	19
2010.05.19	1.04047	1.05350	1.03849	1.04230	31981	0	21
2010.05.20	1.04200	1.07179	1.04200	1.07168	36275	0	26
2010.05.21	1.07165	1.07481	1.05506	1.05932	52832	0	25
2010.05.24	1.06223	1.06595	1.05328	1.06293	47274	0	22
2010.05.25	1.06290	1.08516	1.06247	1.06607	49173	0	21
2010.05.26	1.06624	1.07436	1.05798	1.06991	41923	0	19
2010.05.27	1.06990	1.07051	1.04799	1.04962	46022	0	23
2010.05.28	1.04945	1.05592	1.04435	1.05448	45061	0	15
2010.05.31	1.05184	1.05508	1.04129	1.04313	28218	0	10
2010.06.01	1.04340	1.05613	1.04194	1.05437	55311	0	18
2010.06.02	1.05436	1.05713	1.03707	1.03851	51005	0	15
2010.06.03	1.03851	1.04623	1.03328	1.04067	44259	480000000	15
2010.06.04	1.04087	1.06264	1.03646	1.06264	47438	0	14
2010.06.07	1.06060	1.06781	1.05146	1.06084	50453	0	19
2010.06.08	1.06081	1.06113	1.04690	1.04776	53834	0	16
2010.06.09	1.04777	1.05151	1.03639	1.04440	42384	0	17
2010.06.10	1.04440	1.04512	1.02865	1.03097	48171	0	20
2010.06.11	1.03085	1.03878	1.02970	1.03203	61003	0	22
2010.06.14	1.03421	1.03491	1.02235	1.03306	41752	0	13
2010.06.15	1.03302	1.03591	1.02409	1.02500	66426	0	6
2010.06.16	1.02501	1.03215	1.02237	1.02543	35011	0	13
2010.06.17	1.02538	1.03370	1.02234	1.02738	35759	0	15
2010.06.18	1.02746	1.03114	1.02062	1.02170	29610	0	11
2010.06.21	1.01959	1.02593	1.01380	1.02364	35785	0	17
2010.06.22	1.02360	1.02960	1.01806	1.02853	31335	0	14
2010.06.23	1.02865	1.04583	1.02712	1.03908	27196	0	17
2010.06.24	1.03904	1.04684	1.03739	1.04317	38761	0	20
2010.06.25	1.04313	1.04408	1.03401	1.03518	31126	0	17
2010.06.28	1.03523	1.03708	1.03196	1.03537	30685	0	11
2010.06.29	1.03534	1.05751	1.03411	1.05447	35870	0	18
2010.06.30	1.05446	1.06470	1.04655	1.06295	43322	0	16
2010.07.01	1.06279	1.06730	1.05769	1.05797	45327	0	19
2010.07.02	1.05808	1.06672	1.05552	1.06223	39279	0	16
2010.07.05	1.06259	1.06751	1.05756	1.06343	18255	0	10
2010.07.06	1.06344	1.06756	1.04837	1.05423	32801	0	15
2010.07.07	1.05418	1.06047	1.04624	1.04773	33086	0	15
2010.07.08	1.04776	1.04830	1.03788	1.04352	32085	0	12
2010.07.09	1.04341	1.04540	1.02950	1.03361	26112	0	10
2010.07.12	1.03223	1.03850	1.02995	1.03649	26569	0	11
2010.07.13	1.03648	1.03854	1.02755	1.03087	72665	0	7
2010.07.14	1.03089	1.03697	1.02852	1.03192	27990	0	16
2010.07.15	1.03194	1.04414	1.02826	1.03843	34257	0	15
2010.07.16	1.03816	1.05809	1.03779	1.05806	31973	0	10
2010.07.19	1.05718	1.05793	1.04983	1.05457	30515	0	14
2010.07.20	1.05459	1.05852	1.04218	1.04269	33618	0	19
2010.07.21	1.04272	1.05007	1.03506	1.04901	33577	0	15
2010.07.22	1.04899	1.05024	1.03545	1.03762	32118	0	15
2010.07.23	1.03770	1.04311	1.03454	1.03572	31773	0	13
2010.07.26	1.03779	1.03838	1.03023	1.03199	28230	0	14
2010.07.27	1.03203	1.03943	1.02550	1.03490	28464	0	15
2010.07.28	1.03526	1.03896	1.02982	1.03836	30104	0	10
2010.07.29	1.03826	1.03900	1.03023	1.03551	29195	0	17
2010.07.30	1.03550	1.03743	1.02633	1.02945	31573	0	15
2010.08.02	1.02853	1.02942	1.02034	1.02354	24463	0	12
2010.08.03	1.02359	1.02723	1.02187	1.02385	25812	0	16
2010.08.04	1.02399	1.02698	1.01624	1.01803	25971	0	15
2010.08.05	1.01804	1.01864	1.01067	1.01708	26355	0	14
2010.08.06	1.01703	1.03048	1.01461	1.02718	27833	0	13
2010.08.09	1.02696	1.02985	1.02557	1.02744	23606	0	10
2010.08.10	1.02735	1.03876	1.02702	1.03031	31636	0	12
2010.08.11	1.03032	1.04792	1.03022	1.04671	35147	0	15
2010.08.12	1.04772	1.04934	1.04190	1.04233	30859	0	15
2010.08.13	1.04268	1.04376	1.03487	1.04170	29220	0	13
2010.08.16	1.04139	1.04641	1.03705	1.04294	28891	0	14
2010.08.17	1.04289	1.04366	1.03079	1.03281	31121	0	13
2010.08.18	1.03276	1.03400	1.02698	1.02858	29440	0	13
2010.08.19	1.02866	1.04132	1.02469	1.03974	33536	0	18
2010.08.20	1.03954	1.05132	1.03817	1.04729	28994	0	12
2010.08.23	1.04927	1.05286	1.04444	1.05160	28729	0	11
2010.08.24	1.05166	1.06614	1.05166	1.06086	37883	0	11
2010.08.25	1.06085	1.06661	1.05737	1.05929	35480	0	10
2010.08.26	1.05933	1.06012	1.05208	1.05718	33319	0	10
2010.08.27	1.05732	1.06467	1.05049	1.05065	32805	0	14
2010.08.30	1.04970	1.06032	1.04708	1.05962	29065	0	13
2010.08.31	1.05973	1.06716	1.05735	1.06435	38174	0	15
2010.09.01	1.06444	1.06511	1.04837	1.05064	28893	0	10
2010.09.02	1.05057	1.05544	1.04712	1.05286	25246	0	10
2010.09.03	1.05290	1.05677	1.03801	1.03863	23139	0	10
2010.09.06	1.03918	1.04025	1.03390	1.03511	15124	0	11
2010.09.07	1.03521	1.04827	1.03484	1.04745	23794	0	10
2010.09.08	1.04745	1.05080	1.03451	1.03674	31508	0	14
2010.09.09	1.03677	1.03932	1.03007	1.03379	28964	0	11
2010.09.10	1.03378	1.03730	1.02860	1.03683	28193	0	13
2010.09.13	1.03400	1.03445	1.02648	1.02791	27392	0	12
2010.09.14	1.02796	1.03038	1.02154	1.02797	33962	0	15
2010.09.15	1.02797	1.03190	1.02508	1.02564	33897	0	11
2010.09.16	1.02550	1.02893	1.02381	1.02620	30177	0	14
2010.09.17	1.02620	1.03494	1.02156	1.03280	28598	0	10
2010.09.20	1.03280	1.03450	1.02610	1.02998	23204	0	11
2010.09.21	1.02995	1.03293	1.02157	1.02587	34708	0	12
2010.09.22	1.02599	1.03578	1.01900	1.02965	28952	0	16
2010.09.23	1.02961	1.03778	1.02835	1.03415	35329	0	13
2010.09.24	1.03406	1.03531	1.02250	1.02434	16705	0	14
2010.09.27	1.02421	1.03045	1.02224	1.03003	30874	0	12
2010.09.28	1.02995	1.03607	1.02842	1.03009	34647	0	15
2010.09.29	1.02989	1.03402	1.02397	1.03243	30616	0	15
2010.09.30	1.03245	1.03440	1.02299	1.02981	42239	0	12
2010.10.01	1.02986	1.03127	1.01868	1.01953	37862	0	10
2010.10.04	1.01950	1.02434	1.01792	1.02313	34903	0	13
2010.10.05	1.02330	1.02717	1.01531	1.01556	37471	0	10
2010.10.06	1.01562	1.01659	1.00618	1.01092	37568	0	10
2010.10.07	1.01090	1.02104	1.00771	1.01770	36312	0	12
2010.10.08	1.01786	1.02322	1.01080	1.01120	30601	0	17
2010.10.11	1.01050	1.01492	1.00910	1.01353	16667	0	15
2010.10.12	1.01353	1.01820	1.00894	1.01008	34351	0	13
2010.10.13	1.01014	1.01041	1.00103	1.00344	30626	0	12
2010.10.14	1.00343	1.00727	0.99793	1.00400	31361	0	15
2010.10.15	1.00414	1.01375	1.00125	1.01018	33892	0	15
2010.10.18	1.01175	1.02268	1.01164	1.01722	35072	0	17
2010.10.19	1.01725	1.03716	1.01610	1.03241	42519	0	15
2010.10.20	1.03244	1.03479	1.02060	1.02156	37679	0	17
2010.10.21	1.02161	1.03006	1.01675	1.02621	39236	0	18
2010.10.22	1.02620	1.03010	1.02227	1.02573	37257	0	14
2010.10.25	1.02560	1.02673	1.01534	1.01972	42282	0	17
2010.10.26	1.01972	1.02659	1.01807	1.02353	46721	0	15
2010.10.27	1.02353	1.03385	1.02251	1.02760	49964	0	14
2010.10.28	1.02760	1.02854	1.01805	1.02043	47729	0	15
2010.10.29	1.02044	1.02471	1.01680	1.01922	46364	0	15
2010.11.01	1.01830	1.02017	1.01258	1.01379	48737	0	15
2010.11.02	1.01378	1.01390	1.00800	1.00872	48999	0	12
2010.11.03	1.00872	1.01541	1.00462	1.00831	58465	0	11
2010.11.04	1.00831	1.00964	1.00094	1.00271	54426	0	14
2010.11.05	1.00269	1.00797	0.99907	1.00004	49998	0	15
2010.11.08	1.00031	1.00545	0.99930	1.00321	49744	0	12
2010.11.09	1.00314	1.00930	0.99790	1.00810	56249	0	10
2010.11.10	1.00813	1.00862	0.99934	1.00120	56794	0	16
2010.11.11	1.00116	1.00713	0.99770	1.00336	51872	0	10
2010.11.12	1.00341	1.01446	1.00262	1.01214	62893	0	15
2010.11.15	1.01206	1.01381	1.00562	1.00986	50835	0	13
2010.11.16	1.00984	1.02536	1.00693	1.02191	65282	0	16
2010.11.17	1.02185	1.02598	1.01801	1.02388	59554	0	15
2010.11.18	1.02380	1.02439	1.01542	1.01923	56557	0	12
2010.11.19	1.01923	1.02324	1.01632	1.01670	51243	0	13
2010.11.22	1.01622	1.02159	1.01210	1.01870	48189	0	13
2010.11.23	1.01827	1.02631	1.01656	1.02300	60654	0	12
2010.11.24	1.02305	1.02305	1.00910	1.01050	56567	0	10
2010.11.25	1.01050	1.01228	1.00758	1.00928	35925	0	11
2010.11.26	1.00936	1.02456	1.00843	1.02116	45713	0	13
2010.11.29	1.01857	1.02571	1.01670	1.01927	53292	0	12
2010.11.30	1.01919	1.02854	1.01707	1.02544	67713	0	13
2010.12.02	1.01813	1.01884	1.00243	1.00331	66755	0	17
2010.12.03	1.00333	1.00792	1.00021	1.00377	56263	0	14
2010.12.06	1.00335	1.00820	1.00216	1.00546	49514	0	14
2010.12.07	1.00545	1.01248	1.00110	1.01167	57058	0	14
2010.12.08	1.01165	1.01396	1.00629	1.01096	58266	0	13
2010.12.09	1.01096	1.01249	1.00656	1.01044	52034	0	10
2010.12.10	1.01050	1.01139	1.00827	1.00896	44115	0	10
2010.12.13	1.00977	1.01068	1.00266	1.00745	46412	0	10
2010.12.14	1.00741	1.01093	1.00281	1.00513	50565	0	10
2010.12.15	1.00520	1.00937	1.00005	1.00446	55679	0	10
2010.12.16	1.00445	1.00739	1.00317	1.00604	49430	0	4
2010.12.17	1.00598	1.01452	1.00374	1.01386	47202	0	10
2010.12.20	1.01231	1.02074	1.01014	1.01792	47760	0	10
2010.12.21	1.01795	1.02053	1.01506	1.01719	45710	0	10
2010.12.22	1.01724	1.01776	1.01102	1.01324	46683	0	10
2010.12.23	1.01327	1.01636	1.00705	1.00980	41219	0	10
2010.12.24	1.00982	1.01136	1.00493	1.00816	19103	0	10
2010.12.27	1.00824	1.01095	1.00569	1.00662	33233	0	10
2010.12.28	1.00664	1.00707	0.99739	1.00150	38936	0	10
2010.12.29	1.00164	1.00555	0.99734	1.00030	34882	0	10
2010.12.30	1.00036	1.00217	0.99898	1.00003	32539	0	10
2010.12.31	1.00003	1.00060	0.99247	0.99785	25656	0	10
2011.01.03	0.99335	0.99481	0.98879	0.99308	35696	0	10
2011.01.04	0.99304	1.00334	0.99152	0.99816	47466	0	10
2011.01.05	0.99816	1.00225	0.99325	0.99641	47642	0	10
2011.01.06	0.99642	0.99931	0.99244	0.99661	43884	0	10
2011.01.07	0.99657	1.00028	0.98976	0.99336	49568	0	10
2011.01.10	0.99298	0.99832	0.99097	0.99323	43409	0	10
2011.01.11	0.99327	0.99494	0.98916	0.98975	45872	0	10
2011.01.12	0.98984	0.98987	0.98478	0.98603	46734	0	10
2011.01.13	0.98612	0.99081	0.98539	0.98927	42580	0	10
2011.01.14	0.98927	0.99762	0.98847	0.99083	44088	0	10
2011.01.17	0.98787	0.99004	0.98553	0.98734	33737	0	10
2011.01.18	0.98737	0.99333	0.98361	0.99169	52241	0	10
2011.01.19	0.99170	0.99647	0.98885	0.99552	52740	0	10
2011.01.20	0.99548	1.00295	0.99518	0.99735	60748	0	10
2011.01.21	0.99746	0.99866	0.99075	0.99301	52874	0	10
2011.01.24	0.99358	0.99805	0.99175	0.99364	43254	0	10
2011.01.25	0.99361	1.00034	0.99106	0.99697	54745	0	10
2011.01.26	0.99694	0.99800	0.99364	0.99551	50943	0	10
2011.01.27	0.99546	0.99853	0.99258	0.99486	56413	0	6
2011.01.28	0.99483	1.00158	0.99369	1.00115	53025	0	10
2011.01.31	1.00065	1.00570	0.99615	1.00058	56272	0	10
2011.02.01	1.00053	1.00062	0.98997	0.99043	53654	0	10
2011.02.02	0.99043	0.99145	0.98601	0.98847	46654	0	10
2011.02.03	0.98847	0.99202	0.98650	0.99113	45955	0	10
2011.02.04	0.99103	0.99278	0.98311	0.98713	35606	0	10
2011.02.07	0.98731	0.99105	0.98570	0.99069	30179	0	10
2011.02.08	0.99070	0.99765	0.98680	0.99491	30584	0	10
2011.02.09	0.99495	0.99545	0.99146	0.99383	31752	0	10
2011.02.10	0.99375	0.99869	0.99351	0.99593	41175	0	10
2011.02.11	0.99594	0.99853	0.98616	0.98753	30487	0	10
2011.02.14	0.98732	0.99002	0.98500	0.98899	41363	0	10
2011.02.15	0.98902	0.99020	0.98508	0.98956	40193	0	10
2011.02.16	0.98961	0.98979	0.98451	0.98519	38876	0	10
2011.02.17	0.98516	0.98583	0.98154	0.98462	33862	0	10
2011.02.18	0.98465	0.98730	0.98178	0.98661	36241	0	10
2011.02.21	0.98500	0.98713	0.98215	0.98344	33029	0	10
2011.02.22	0.98352	0.99173	0.98226	0.98999	53880	0	10
2011.02.23	0.98999	0.99578	0.98573	0.98886	50979	0	10
2011.02.24	0.98887	0.99002	0.98159	0.98274	53724	0	10
2011.02.25	0.98278	0.98299	0.97724	0.97761	43358	0	10
2011.02.28	0.97824	0.97881	0.97094	0.97146	48456	0	10
2011.03.01	0.97146	0.97548	0.96833	0.97427	49943	0	10
2011.03.02	0.97430	0.97748	0.97074	0.97280	42560	0	10
2011.03.03	0.97281	0.97519	0.97138	0.97242	43768	0	10
